player_id,full_name,country,atp_rank,atp_points,age,height,hand,hard_win_pct,recent_form_pct,uso_win_pct,avg_aces,avg_df,avg_bp_conv,avg_bp_save,rank_score,uso_score,contender_rank
126610,Matteo Berrettini,UNK,48.0,985.0,23.5,188.0,R,0.5562913907284768,0.6,0.72,11.857142857142858,1.8571428571428572,0.46718951760968563,0.6925304905697063,0.6299212598425197,0.6140352260438448,23
207830,Tomas Machac,UNK,43.0,1120.0,23.5,188.0,R,0.5538461538461539,0.6,0.6,5.916666666666667,2.2777777777777777,0.527669183480587,0.7317577030812324,0.6692913385826771,0.6122202843644327,24
200005,Ugo Humbert,UNK,33.0,1370.0,23.5,188.0,R,0.5714285714285714,0.7,0.3,7.5673076923076925,1.8461538461538463,0.4455125395594853,0.7080117949683167,0.7480314960629921,0.6099428084024306,25
105227,Marin Cilic,UNK,47.0,994.0,23.5,188.0,R,0.5993265993265994,0.5,0.7241379310344828,11.724719101123595,3.044943820224719,0.457382552725545,0.66924633151485,0.6377952755905512,0.6061223663760074,26
207518,Lorenzo Musetti,UNK,16.0,2315.0,23.5,188.0,R,0.4672131147540984,0.4,0.5555555555555556,5.105263157894737,2.175438596491228,0.45243161860197867,0.6172209734709735,0.8818897637795275,0.5981861707593638,27
202103,Francisco Cerundolo,UNK,27.0,1660.0,23.5,188.0,R,0.4666666666666667,0.6,0.4,4.571428571428571,3.4571428571428573,0.5510280195994481,0.6859570984570984,0.7952755905511811,0.5970985997348484,28
208286,Matteo Arnaldi,ITA,34.0,1336.0,23.8,188.0,R,0.5272727272727272,0.4,0.7142857142857143,7.448275862068965,2.896551724137931,0.4765907464183326,0.631792513042513,0.7401574803149606,0.5964274460285695,29
126239,Arthur Rinderknech,UNK,24.0,1776.0,23.5,188.0,R,0.4948453608247423,0.4,0.5555555555555556,10.770833333333334,1.3958333333333333,0.4542018319156477,0.6878045404208195,0.8188976377952756,0.589814283494925,30
200221,Alejandro Davidovich Fokina,UNK,22.0,1860.0,23.5,188.0,R,0.48905109489051096,0.3,0.6153846153846154,4.447761194029851,2.044776119402985,0.540786152682553,0.6593110966094836,0.8346456692913385,0.5849690292823234,31
212588,Unknown Player,UNK,23.0,1849.0,23.5,188.0,R,0.4791042914171657,0.4,0.5,7.274553571428571,2.275252525252525,0.4862253824312465,0.6801444810635987,0.8267716535433071,0.5811260620920258,32
